id,active,status,moderation_status,category_id,title_fa,description,brand_id,created_at
2207174,1,marketable,approved,113,باتری دوربین سونی مدل NP-FV70,,1,2019-11-24 10:55:34.0000000
4103675,1,marketable,approved,6343,فرچه توالت شوی کامل کد 699,,11761,2020-12-28 10:08:49.0000000
7562010,1,marketable,approved,9470,تی شرت آستین کوتاه مردانه مدل ماشین کد E 181,,719,2022-01-15 13:37:33.0000000
5815520,1,marketable,approved,6029,بازی فکری فکرآذین مدل بال بالانس دایره,"بازی بال بالانس در 4 طرح مختلف ساخته شده و شامل مازهایی است که دو نوع گوی کوچک و بزرگ باید در جایگاه تعیین شده قرار بگیرند. این چالش فقط با تمرکز و حرکات ظریف انفرادی حل می شود. افزایش دقت و تمرکز و همچنین تقویت تعادل و هماهنگی چشم و دست از اهداف اصلی بال بالانس است.
در این مدل شما یک عدد ماز دایره را خریداری میکنید.",17719,2021-07-20 10:41:44.0000000
1432893,1,marketable,approved,8270,کفپوش پنج بعدی خودرو کد 01 مناسب برای آریو Z300 به همراه کفپوش صندوق,کفپوش فوق مناسب برای خودرو Z300 است. بر خلاف کفپوش های 3 بعدی موجود در بازار که قسمت کمتری از کف خودرو را پوشش می دهند در سری جدید کفپوش های 5 بعدی در اکثر مدل های خودروها لبه های کناری ارتقاء یافته اند و کناره های صندلی های جلو را تا عقب پوشش می دهند تا فضای کف خودرو کاملا پوشش داده شود و کناره ها نیز بلندتر شده تا کاملترین پوشش را نسبت به قبل داشته باشد و کلیه سطوحی که پا با آنها تماس دارد را به خوبی پوشش دهد. این کفپوش به صورت اختصاصی جهت استفاده در اتاق داخلی این خودرو طراحی شده است و دارای کیفیت طراحی و تولید بالایی می باشد که سبب می شود به خوبی در اتاق خودرو شما قرار گیرد و به دلیل دقت بالای طراحی به هیچ وجه در کف خودرو جابه جا نشود. جنس سطوح رویه این محصول از چرم ضد سایش و جنس خارجی آن از چسب پارچه ای بوده که باعث می شود کفپوش کاملا ضد آب و ضد بو باشد.استیل موجود در زیر پدال این کفپوش ضد خش بوده و دارای استقامت بالایی می باشد که در طولانی مدت مانع سوراخ شدن کفپوش می شود، همچنین در سطح داخلی این محصول شیار هایی تعبیه شده است که علاوه بر ایجاد نمایی زیبا سبب تجمع مایعات گشته که مانع لغزش پا بر روی کفپوش می شود. این محصول دارای ضخامت 10 میلی متر می باشد و در عین داشتن استحکام بسیار بالا از سبکی و انعطاف پذیری زیادی برخوردار می باشد.,719,2019-02-17 21:56:02.0000000
3636977,1,marketable,approved,6452,پارچ سفالی کد FPG-01,,719,2020-10-28 14:46:36.0000000
6444736,1,marketable,approved,77,برچسب پوششی ماهوت مدل PL-XBOX مناسب برای گوشی موبایل جی ال ایکس M1,"این محصول برپوش چرم طبیعی ماهوت است که بر روی آن نشان کنسول بازی ایکس باکس (XBOX) بصورت اختصاصی حکاکی شده است.ایکس‌باکس کنسولی از ششمین نسل کنسولهای بازی ویدئویی است که توسط شرکت مایکروسافت عرضه شد. این اولین حملهٔ مایکروسافت به بازار بازی‌های رایانه‌ای بود که با کنسول‌های پلی استیشن 2، نینتندو گیم‌کیوب و دریم‌کست به رقابت پرداخت. سرویس ایکس‌باکس لایو به بازی‌بازها اجازه رقابت به صورت آن‌لاین را می‌داد. این کنسول در روز 15 نوامبر 2001 در آمریکای شمالی؛ 22 فوریه 2002 در ژاپن و در 14 مارس 2002 در اروپا و استرالیا عرضه گشت. پس از ارائه اکس‌باکس لایو (Xbox Live) یا همان شبکه بازی چند نفره، در سال 2005 میلادی ایکس‌باکس 360 مایکروسافت وارد بازارها شد. عناوین قابل ذکری که برای این کنسول منتشر شدند شامل: هیلو: نبرد تکامل، امپد, پروژه مسابقه گاتهام , آدورلد: مانچ ادیسه و نینجا گایدن. این محصول در مقایسه با دیگر چرم‌ها سطحی نرم و بافتی ظریف دارد همچنین چرم بکار رفته در برپوش‌های ماهوت 100٪‌ طبیعی بوده و از پوست گاو یا بُز تهیه می‌شوند. از خواص منحصربفرد چرم طبیعی؛ تعادل دمایی است. هنگامی که گوشی هوشمند داغ می‌شود، چرم طبیعی با منافذی که در سطح خود دارد، دمای برپوش را متعادل کرده و از انتقال آن به دست جلوگیری می‌کند. لبه‌های برپوش با دقت پرداخت می‌شود و در این روش تیزی لبه از بین می‌رود و سپس با رنگ مخصوص رنگ آمیزی می‌شود. این فرآیند، ارگونومی محصول را افزایش می‌دهد. نام دیگر این محصول برپوش است که نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد. هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. شایان ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. جنس برپوش از چرم طبیعی گاوی یا بزی است و اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.",5288,2021-09-14 07:38:10.0000000
6426115,1,marketable,approved,9489,کیف اداری مردانه مدل 202,,719,2021-09-12 13:39:05.0000000
3887517,1,marketable,approved,8996,نوار یراق تولیپس مدل CRER-25009-54 طول 5 متر,"نوار های قلاب بافی تولیپس از الیاف مستحکم و با کیفیت پلی استر تولید شده است.

استفاده از این الیاف در تولید این محصول باعث حفظ کیفیت نوار در شستشو های مکرر و در استفاده های روزانه می شود.

این محصول علاوه بر تزیین انواع لباس ها و حاشیه دوزی ها برای طیف  تزیین وسیعی از کارهای هنری کاربرد دارد. ",719,2020-12-01 20:30:23.0000000
9220805,1,marketable,approved,76,محافظ صفحه نمایش نانو کد ep0022 مناسب برای گوشی موبایل شیائومی Redmi 10a,,719,2022-08-17 12:58:23.0000000
8375637,1,marketable,approved,8993,کروسان شکلاتی نان سحر - 65 گرم,کروسان شکلاتی نان سحر ظاهر منحصر به فردی داشته و دارای بافت نرم و لایه‌ای می‌باشد. مغزی شکلات در این کیک طعم لذیذی به آن بخشیده است. این محصول مناسب برای مصرف در صبحانه، عصرانه و میان وعده می‌باشد.,33266,2022-04-26 11:35:00.0000000
12088465,1,marketable,approved,9393,گردنبند طلا 18 عیار زنانه الن نار مدل شهره 73430,,11092,2023-07-18 17:29:42.0000000
5983613,1,marketable,approved,8943,زعفران نگین سری خاتم ملل - 3گرم,سری خاتم زعفران ملل با زعفران نگین پرشده است ، زعفران نگین در قیاس با سرگل ( زعفران مصرفی اغلب ایرانیان ) کیفیت بالاتری دارد ، قدرت رنگی بالا و کلاله های درشت و بلند زعفران نگین آن را به محصولی پرطرفدار دربین مشتریان خارجی زعفران ایرانی تبدیل کرده است. زعفران ملل با افتخار این محصول را در قالب ظروف فلزی طرح خاتم ، در بسته بندی زیبا ودر اوزان متنوع به مصرف کنندگان داخلی ارائه می نماید.,24734,2021-08-03 09:34:58.0000000
3294468,1,marketable,approved,6352,تشک لارز مدل آیتن کد AG7 یکنفره سایز 180x80 سانتی متر,,719,2020-08-25 11:25:33.0000000
8573760,1,marketable,approved,9588,جوراب ساق کوتاه نوزادی تن پوش هنگامه مدل ماشین کد ase01,جوراب تن پوش هنگامه دارای طراحی زیبا و جدید بوده که با استفاده از طرحهای زیبا و با به کارگیری رنگهای مناسب جلوه ی خاصی به محصول داده است، که به شما این امکان را می دهد که با استایل های متفاوت بتوانید از خاص بودن آن استفادکنید، مهم‌ترین کاربرد جوراب تن پوش هنگامه محافظت و زیبایی پا است تا پای شما در تماس مداوم با زمین و کفش هیچگاه آسیب‌ نبیند. جوراب‌ های تن پوش هنگامه با استانداردهای جهانی تهیه شده اند که پنجه و پاشنه آنها به راحتی سوراخ نمی شوند و مناسب تمام فصول می‏باشد.ساختار تشکیل دهنده این جوراب دارای 75% از بهترین الیاف نخی موجود که باعث نرمی و سبکی این محصول میشود و همچنین وجود 15% از پلی آمید به افزایش دوام و ماندگاری محصول کمک شایانی می کند. در این جوراب از 10% الاستین استفاده شده که باعث ایجاد ساختاری کشسانی در آن میشود. این الیاف باعث نرمی و سبکی،ضد حساسیت،ضد بو،ضد تعریق بودن میشود و با دارا بودن بهترین مواد تشکیل دهنده و طراحی زیبا و متفاوت گزینه مناسبی برای استفاده در طی فعالیت های روزمره خواهد بود .,22751,2022-05-22 19:43:09.0000000
4935411,1,marketable,approved,6165,آچار جغجغه ای یکسر تخت و یکسر رینگی رانیکس کد JVRT0012 سایز 12 میلیمتر," کاربردی‌ترین ابزاردستی که برای باز کردن یا بستن پیچ‌ و مهره‌های شش‌گوش استفاده می‌شود، گونه‌های مختلف آچار، به‌ویژه آچارهای تخت و رینگی جغجغه ای است. محصولی که به شما معرفی می‌شود، یک آچار دو سره است که توسط شرکت RANIX به بازار معرفی‌ شد. این ابزار دارای یک سر آچار تخت و یک سر آچار رینگی جغجغه ای با شماره‌ی 12 است. برای ساخت این مدل از آلیاژ کروم- وانادیوم استفاده‌شده است. این آلیاژ برای ساخت بسیاری از ابزارهای دستی مورداستفاده قرار می‌گیرد و مقاومت بالایی در برابر ضربه، فشار دارد. آچار‌های رینگی با درگیر شدن کامل با پیچ یا مهره، کارایی و عملکرد بهتری نسبت به آچارهای تخت دارند. البته با توجه به محل استفاده از آچار، احتمال دارد که امکان استفاده از آچار رینگی وجود نداشته باشد. از آچار‌ یک سر تخت یک سر رینگی جغجغه ای RANIX سایز 12 میلیمتر می‌توان برای باز کردن پیچ و مهره 12 میلی‌متری بشکل جغجغه ای با چرخش 360 درجه استفاده کنید. شرکت رانیکس ازجمله‌ی عرضه‌کنندگان مطرح داخلی درزمینه‌ی انواع ابزارهای دستی است. این شرکت با معرفی محصولاتی که ازنظر کیفیت در سطح قابل‌قبولی قرار دارند و تهیه‌ی آن‌ها ازلحاظ قیمت مقرون‌به‌صرفه هستند، جایگاه مناسبی در بازار ایران برای خود ایجاد کرده است. ",719,2021-04-18 11:47:26.0000000
8586289,1,marketable,approved,9841,جوراب ساق کوتاه زنانه کنته مدل MICROFIBRA mocca den50,,7532,2022-05-24 11:37:58.0000000
344380,1,marketable,approved,10563,کتاب گوسفند زنده موجود است اثر علی کریمی کلایه,,2430,2017-10-29 18:10:30.0000000
6467519,1,marketable,approved,9569,ست بادی و شلوار نوزادی اسپیکو مدل زنبور کد 2,,29958,2021-09-16 11:51:22.0000000
8853869,1,marketable,approved,9433,ساعت مچی عقربه ای زنانه مدل 528-21,,719,2022-06-26 19:37:02.0000000
4119028,1,marketable,approved,6910,جا عودی طرح کلبه مدل ستاره کد 313,,719,2020-12-29 18:39:49.0000000
6037238,1,marketable,approved,10561,کتاب قرآن مجید ترجمه مکارم شیرازی انتشارات مشعر,,25065,2021-08-07 17:24:18.0000000
418797,1,marketable,approved,9340,سوتین لین مدل 614,,719,2018-01-07 10:26:41.0000000
2238553,1,marketable,approved,9433,ساعت مچی عقربه ای زنانه اُ لِوز مدل 6898P,,12469,2019-12-02 13:42:17.0000000
7602250,1,marketable,approved,100,ماوس پد مخصوص بازی مدل The Witcher,"این پد موس مخصوص بازی و طراحی است که باعث می شود حرکت ماوس شما روان و سریع باشد و نیازی نیست توجه خود را بر خرید ماوس معطوف نمایید. پد ماوس ها از یک پارچه نرم و با کیفیت و در ابعاد مناسب ساخته شده است. از بافت مخصوصی برای پد استفاده می‌ شود که دقت حرکت موس را بالا برده و در نتیجه سبب عملکرد بهتر و نشانه‌گیری دقیق‌تر با ماوس هنگام بازی می‌شوند. قسمت زیرین پد از لاستیکی ساخته شده است که روی سطوح مختلف باعث ثابت ماندن موس پد می شود و تکان نمی خورد. جنس لایه‌ی رویه‌ی این محصول به ‌قدری خوب و باکیفیت است که ماوس‌های لیزری و اپتیکال به‌خوبی روی آن کار می‌کنند.
",719,2022-01-19 13:34:12.0000000
4013010,1,marketable,in_review,6148,چسب برق فاینال کد 4013010 پهنای 19 میلی متر,چسب برق یا لنت برق فاینال، چسب نواری است که برای عایق سازی سیم های برق و دیگر رساناهای الکتریسیته به کار می رود. جنس آن از پی وی سی ، به طول 10 یارد و عرض 19 میلی متر و ضخامت 130 میکرون می باشد. از ویژگی های آن می توان به این موارد اشاره کرد:انعطاف پذیری بالایی دارد. ضد رطوبت می باشد. در برابر آتش مقاوم می باشد و همچنین بدون سرب نیز می باشد.از کاربرد های رایج آن هم می توان به این موارد اشاره کرد : عایق سازی سیم های برق و دیگر رساناهای الکتریسیته و بسته بندی.,719,2020-12-15 19:41:48.0000000
7769485,1,marketable,approved,77,کاور زئوس مدل شاین تی مناسب برای گوشی موبایل سامسونگ Galaxy A32 4G به همراه پایه نگهدارنده,"قاب مناسب سامسونگ Galaxy A32 4G از TPU در اطراف و در پشت گوشی ساخته شده است که برای آنکه روی گوشی به راحتی نصب شود دورتادور آن نرم ساخته شده است. دوام و مقاومت بالای قاب محافظ باعث شده کاربران بتوانند با اطمینان خاطر از آن استفاده کنند. در نتیجه استفاده از آن، فشاری به گوشی هوشمند وارد نخواهد کرد.قاب زئوس شاین طراحی استانداردی دارد و پشت قاب به صورت شاین و اکلیلی و به صورت رزینی و بسیار زیبا و چشم نواز می باشد. به همین دلیل محل قرارگیری کلیدها، پورت ها و دوربین با برش های دقیقی باز شده است و کاربران برای دسترسی به این امکانات گوشی مشکلی نخواهند داشت. قاب زئوس شاین دارای یک محافظ کشویی نیز میباشد که با قرار دادن آن روی دوربین مانع از ایجاد خراشیدگی و ضرب دیدگی لنز دوربین گوشی شما خواهد شد و پوشش 100 درصدی را ایجاد میکند. همچنین قاب زئوس شاین دارای پاپ سوکت نیز میباشد که می توان به عنوان استند یا نگهدارنده گوشی نیز استفاده کرد
",719,2022-02-04 21:55:43.0000000
11818771,1,marketable,approved,76,محافظ صفحه نمایش کوکونات مدل UDB2 مناسب برای گوشی موبایل سامسونگ Galaxy A31 / A32 4G / A22 / M22,محافظ صفحه نمایش کوکونات با برشی دقیق، لبه های گرد گوشی را کاملا پوشش می دهد و محافظت و زیبایی را در کنار هم برای شما فراهم می آورد. طراحی منحصر به فرد این محصول باعث شده تا بخش هایی مثل سنسورها عملکرد خوبی داشته باشند و محدودیتی از بابت استفاده این محافظ نداشته باشید. گلس کوکونات به راحتی روی نمایشگر نصب می شود و پس از جداسازی نیز اثری از چسب روی نمایشگر باقی نخواهد ماند. لمس لبه های گرد این محصول حس خوبی را در شما ایجاد می کند. این گلس ضد خش باعث می شود تا شما بتوانید کیفیت اصلی صفحه نمایش خود را حفظ نمایید و نهایت لذت را از کار کردن با آن ببرید. این محافظ صفحه نمایش چربی گریز است و اثر انگشت شما را به خود جذب نمیکند. اگر به دنبال محصولی با کیفیت هستید خرید این محافظ صفحه نمایش را به شما پیشنهاد میکنیم.,30504,2023-06-28 05:29:08.0000000
11601516,1,marketable,approved,77,برچسب پوششی ماهوت مدل Fabric Texture 7 مناسب برای گوشی موبایل موتورولا Moto X Style,طرح بافت پارچه 7 از مجموعه طرح های محصولات ماهوت. بافت پارچه جین خطوط و کنتراست های موجود در سطح آن است که از سایر بافت ها آن را متفاوت می کند.  در توضیح ساختار فنی برپوش طرح می‌توان گفت تصویر بر روی لایه اولِ برپوش، مستقیما با یک تکنیک منحصربفرد چاپ می‌شود. همچنین بخش چسبنده دارای تکنولوژی Bubble Free است که نصب را آسان و چسبندگی را حداکثر می‌کند و هیچ اثری از چسب، بر روی دستگاه هوشمند باقی نمی‌گذارد. در لایه دوم یک ورق لمینت گرم، با دستگا‌ه‌های مخصوص در دمای بالا بر روی لایه اول اعمال می شود تا مقاومت در برابر مواد شیمیایی و خط و خش حداکثر شود. همچنین برپوش طرح به طور کامل در برابر آب مقاوم است. نام دیگر این محصول برپوش است که نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد. هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. لازم به ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. همچنین جنس برپوش از پليكربنات است و اين ماده تاثير قابل توجهي بر روي آنتن دهي و يا دفع حرارت گوشي هوشمند نخواهد داشت و اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.,5288,2023-06-08 12:08:33.0000000
10228944,1,marketable,approved,77,برچسب پوششی ماهوت مدل Friends 2-FullSkin مناسب برای گوشی موبایل هوآوی Nova 9,طرح سریال فرندز از سری طرح های محصولات ماهوت. سریال فرندز مجموعه کمدی موقعیت است که داستان زندگی شش دوست 20تا 30 ساله را روایت می کند به دلیل داستان های جالب در هر قسمت و صمیمیت بین این دوستان سریال فرندز در بین عموم محبوب است. این طرح مجموعه از پوستر های این فیلم است.در توضیح ساختار فنی فول اسکین طرح می‌توان گفت تصویر بر روی لایه اولِ برپوش، مستقیما با یک تکنیک منحصربفرد چاپ می‌شود. همچنین بخش چسبنده دارای تکنولوژی Bubble Free است که نصب را آسان و چسبندگی را حداکثر می‌کند و هیچ اثری از چسب، بر روی گوشی هوشمند باقی نمی‌گذارد. در لایه دوم یک ورق لمینت گرم، با دستگا‌ه‌های مخصوص در دمای بالا بر روی لایه اول اعمال می شود تا مقاومت در برابر مواد شیمیایی و خط و خش حداکثر شود. این محصول نوعي استيكر(برچسب) چندلايه است و به منظور پوشش تمامی وجوه گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را هم پوشش مي‌دهد.هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. لازم به ذکر است که فول اسکین با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. همچنین جنس فول اسکین از پليكربنات است و اين ماده تاثير قابل توجهي بر روي آنتن دهي و يا دفع حرارت گوشي هوشمند نخواهد داشت. نصب این محصول دشوار است و نیاز به دقت و تمرین دارد به همین منظور درون جعبه یک عدد فول اسکین آزمایشی برای تمرین نصب قرار دارد.,5288,2022-12-21 16:40:44.0000000
7128463,1,marketable,approved,211," فون بی سیم  مدل Air Pro ",,719,2021-11-21 11:25:47.0000000
5732007,1,marketable,duplicate,64,فلش مموری طرح Smiling Snowman مدل DPL1015 ظرفیت 16 گیگابایت,"امروزه با توجه به افزایش حجم اطلاعات دیجیتالی و نیاز به آن‌ها در شرایط مختلف، همراه داشتن فلش مموری جزء ملزومات شده است.
در موارد مختلف و متعددی از جابجایی فایل‌های کاری، اسناد و مدارک دیجیتالی و فایل‌های تصویری گرفته تا گوش دادن موسیقی در خودرو، این فلش مموری‌ها کاربرد دارند. 
مهم‌ترین نکته درباره این محصول، طراحی آن است.
بدنه این فلش به گونه ای طراحی شده است که از آن در برابر ضربه، آب و نفوذ گرد و غبار محافظت می‌کند.
این فلش مموری ابعاد کوچک و وزن کمی دارد و به راحتی می‌توان آن را در جیب گذاشت",719,2021-07-12 12:08:15.0000000
1671542,1,marketable,approved,8431,استیکر کاشی صالسو آرت مدل AK6 sali بسته 15 عددی,,719,2019-05-28 09:23:41.0000000
1452577,1,marketable,draft,6352,تشک یکنفره پرناسا مدل First Class سایز 200×90 سانتی متر,,719,2019-02-24 00:00:30.0000000
4591438,1,marketable,approved,9474,شورت مردانه اوزتاش مدل 1742 مجموعه 3 عددی,,8319,2021-03-01 22:51:51.0000000
6195767,1,marketable,approved,6594,پالت سایه ابرو چانلانیا شماره 01,"پالت سایه ابرو چانلانیا از سری محصولات حرفه‌ای است که برای ایجاد خط ابرویی که در تمام طول روز دوام بیاورد مناسب می‌باشد. این پالت با داشتن مواد اولیه غنی باعث رشد و تقویت ابروها نیز می‌گردد. در استفاده از این محصول می‎توانید برس ابرو را برای ایجاد سایه ابرویی زیبا، به تنهایی یا به صورت ترکیبی به پودر آغشته کنید. ",719,2021-08-23 12:03:54.0000000
6563069,1,marketable,approved,9345,شورت زنانه مدل W3079-GR,,719,2021-09-26 17:00:31.0000000
10645639,1,marketable,approved,10329,عدس ریز نچرال - 2 کیلوگرم,,719,2023-02-09 13:20:05.0000000
1794034,1,marketable,approved,9383,عینک آفتابی زنانه کد 8266,,719,2019-07-13 19:59:16.0000000
3014647,1,marketable,approved,9297,ست رويه و تاپ زنانه كد CI68,,719,2020-06-28 16:19:04.0000000
989887,1,marketable,approved,6336,شیرینی خوری دیانا مدل 1612,اگر در یک عصر دلپذیر با عزیزی قصد گپ زدن و لذت نوشیدن یک چای گرم در کنار یک کیک خوش طعم را دارید ظروف سرو کاپ کیک دیانا کامل کننده لحظات خوش شما خواهند بود. این ظروف تهیه شده از آلیاژ مرغوب با بهره گیری از برترین نوع آبکاری و قابل شستشو بوده و درب شیشه ای بسیار زیبای آن علاوه بر طراحی خاص از ورود گرد و غبار به داخل ظرف جلوگیری می کند. همچنین چنانچه قصد خرید این محصول برای هدیه به عزیزانتان را دارید بسته بندی شکیل این کالا شما را در ارایه یک هدیه زیبا یاری خواهد نمود.,719,2018-12-04 13:38:02.0000000
8025529,1,marketable,approved,9277,پیکسل پرمانه طرح گروه موسیقی رد ولوت کد pm.12369,,719,2022-03-07 03:01:32.0000000
9998375,1,marketable,approved,8996,استیکر پارچه و لباس مدل dtf طرح یونیکورن کد H15.755 مجموعه 4 عددی,زمانی که شما به دنبال زیبا کردن لباس هاتون هستید، قطعا بهترین گزینه استفاده از برچسب های dtf هست . صنعت چاپ dtf (direct to film)، بروزترین شیوه چاپ لباس می‌باشد که به نسبت چاپ افست(برچسبی)، سیلک (زول، پیگمنت و اورینت) و چاپ کاتری مقاومت و ماندگاری بیشتری دارد. این برچسب ها توسط دستگاه صنعتی چاپ dtf عرض 60 سانتی متر با رنگ های کره ای چاپ و توزیع می‌شوند. بکگراند خاکستری که در گالری  عکس ها مشاهده میکنید چاپ نمی‌شود و صرفا به این جهت گذاشته شده که تمامی رنگ های روشن و تیره کاراکتر نمایان باشد. هر کاراکتر در ارتفاع حدودی 15،20،30 سانتی متری و تعداد 4،12،24 عددی داخل دیجیکالا عرضه می‌شود . به تناسب بسته های با تعداد بالاتر مناسب تولیدی ها و خرازی ها می‌باشد و تعداد کم برای مصارف شخصی، دوستانه و خانوادگی هستند (جهت ست کردن لباس ها). برچسب های dtf قابلیت چسباندن بروی انواع پارچه و چرم مصنوعی توسط اتو یا پرس حرارتی را دارا می‌باشند. این لیبل ها را با عناوینی مثل لیبل حرارتی، استیکر حرارتی، برچسب لباس، برچسب حرارتی، عکس برگردون نیز می‌شناسند.,719,2022-11-29 10:51:08.0000000
8626638,1,marketable,duplicate,10887,"پودر کیک کاپوچینو فوردکو ","پودر کیک نیمه آماده کاپوچینو فوردکو 
مزه عالی و بافت بی نظیری رو به شما هدیه میدهد. 
پودر کیک کاپوچینو فوردکو با طعم و با کیفیت بسیار بالا می باشد. پخت آسان و سریع و طعم فوق العاده آن باعث استفاده راحت خریداران گرامی می باشد.",15354,2022-05-29 13:32:37.0000000
8411007,1,marketable,approved,9543,جاکلیدی پرمانه طرح دخترونه کد pmy.4504,جا کلیدی های یک رو پرمانه از زیره پلاستیکی درجه یک ساخته شده و دارای طلق شفاف و ضد آب میباشد و تمام مراحل از ایده تا چاپ و بسته بندی با رعایت نکات کیفی و همچنین بسته بندی مناسب و شیک انجام میشوند از این رو محصولی سبک و زیبا جهت هدیه دادن و استفاده شخصی هستند ، با سپاس از انتخاب شما,719,2022-04-30 22:41:45.0000000
7593599,1,marketable,approved,9470,تی شرت آستین کوتاه مردانه مدل رایان رینولدز کد E 390,,719,2022-01-18 14:33:24.0000000
8707265,1,marketable,approved,9277,پیکسل پرمانه طرح Naruto کد pm.25014,,719,2022-06-10 02:15:44.0000000
8811923,1,marketable,approved,10311,مگنت پرمانه طرح مهدی طارمی کد pmag.24542,مگنت های پیکسلی پرمانه دارای روکش شفاف و براق در بسته  بندی زیبا و قابل قبول ارائه میشوند.قسمت زیره مگنت دارای آهن ربای پوشانده شده با فوم نرم جهت جلوگیری از برجای گذاشتن خط و خش روی محل نصب می باشد . با تشکر از انتخاب شما,719,2022-06-21 13:27:07.0000000
9489328,1,marketable,approved,10707,ماگ لاژید مدل افسانه,,35012,2022-09-18 13:16:18.0000000
10567713,1,marketable,approved,77,برچسب پوششی ماهوت مدل Sunset مناسب برای گوشی موبایل موتورولا Moto Z,طرح غروب آفتاب از سری طرح های محصولات ماهوت. رنگ قرمز و نارنجی و گرم غروب آفتاب گرمی خاصی را به بیننده یاد آور می شود، محو شدن خورشید در آسمان و جایگزین شدن ماه به جای آن حسی مانند لطافت از شعر و شاعری را به یاد می آورد.در توضیح ساختار فنی برپوش طرح می‌توان گفت تصویر بر روی لایه اولِ برپوش، مستقیما با یک تکنیک منحصربفرد چاپ می‌شود. همچنین بخش چسبنده دارای تکنولوژی Bubble Free است که نصب را آسان و چسبندگی را حداکثر می‌کند و هیچ اثری از چسب، بر روی دستگاه هوشمند باقی نمی‌گذارد. در لایه دوم یک ورق لمینت گرم، با دستگا‌ه‌های مخصوص در دمای بالا بر روی لایه اول اعمال می شود تا مقاومت در برابر مواد شیمیایی و خط و خش حداکثر شود. همچنین برپوش طرح به طور کامل در برابر آب مقاوم است. نام دیگر این محصول برپوش است که نوعي استيكر(برچسب) چندلايه است و به منظور پوشش سطح پشت گوشي هوشمند ساخته شده است و كناره‌هاي دستگاه را پوشش نمي‌دهد. هدف استفاده از آن ايجاد طرح، رنگ و احساسي نو براي دستگاه هوشمند است، در حالي كه زبان طراحي و ظرافت گوشي هوشمند حفظ شود. لازم به ذکر است که برپوش با وجود چسبندگي بالا هيچي اثري از خود هنگام جدا شدن برجاي نمي‌گذارد. همچنین جنس برپوش از پليكربنات است و اين ماده تاثير قابل توجهي بر روي آنتن دهي و يا دفع حرارت گوشي هوشمند نخواهد داشت و اگر دستورالعمل نصب و جدا كردن به شيوه صحيح اجرا شود با توجه به ساختار چندلايه آن مي‌توان برپوش را چندين بار استفاده كرد.,5288,2023-01-30 10:33:18.0000000
8360974,1,marketable,approved,9543,جاکلیدی خندالو مدل کاکتوس کد 52965289 مجموعه 2 عددی,"خندالو مجموعه جاکلیدی های خود را با استفاده از روکش سلفون مات مخملی ضدخش تولید می کند که خاصیت ضدخش بودن آن، کمک میکند تا عمر مفید استفاده از جاکلیدی ها افزایش پیدا کند و با یک خراش ساده مثل برخورد سطح ناخن با محصول، دچار و خط و خش نشود.
چاپ جاکلیدی های خندالو با دستگاه های استاندارد و با بهترین سطح کیفیت صورت گرفته و طرح با شفافیتی مثال زدنی و با سلفون حرارتی مات تولید شده است که باعث می شود محصول نهایی بدون شکست نور دیده شود.
زنجیر و حلقه بکار برده شده در جاکلیدی خندالو از نوع حلقه تخت و ضخیم و محکم بوده و حین استفاده آسیب نمی بیند. قطعه پشتی جاکلیدی نیز از جنس ABS شفاف سفید رنگ تولید شده که در مقابل خط و خش مقاوم بوده و به هیچ عنوان دچار شکستگی و آسیب نخواهد شد.
طرح های موجود در مجموعه دو عددی جاکلیدی خندالو، با یکدیگر متفاوت هستند اما از یک موضوع انتخاب شده اند.",30353,2022-04-24 18:00:49.0000000
1622534,1,marketable,approved,9409,گردنبند زنانه طرح پریا کد 088,,719,2019-05-10 22:04:31.0000000
5136335,1,marketable,approved,77,کاور طرح چرمی مدل A600 مناسب برای گوشی موبایل سامسونگ galaxy A50/A30s/A50s,,719,2021-05-10 19:15:03.0000000
